2020-04-05 13:32:14-log: ui-kit@1.0.0 enable
2020-04-05 13:32:14-log: ipc@1.0.0 enable
2020-04-05 13:32:14-log: tester@1.0.0 enable
2020-04-05 13:32:14-log: preferences@1.0.0 enable
2020-04-05 13:32:16-log: engine@1.0.0 enable
2020-04-05 13:32:16-log: asset-db@1.0.0 enable
2020-04-05 13:32:16-log: console@1.0.0 enable
2020-04-05 13:32:16-log: scene@1.0.0 enable
2020-04-05 13:32:16-log: packager@1.0.0 enable
2020-04-05 13:32:16-log: project-setting@1.0.0 enable
2020-04-05 13:32:16-log: about@1.0.0 enable
2020-04-05 13:32:17-log: server@1.0.0 enable
2020-04-05 13:32:17-log: utils@1.0.0 enable
2020-04-05 13:32:17-log: profile@1.0.0 enable
2020-04-05 13:32:17-log: assets@1.0.0 enable
2020-04-05 13:32:17-log: inspector@1.0.0 enable
2020-04-05 13:32:17-log: hierarchy@1.0.0 enable
2020-04-05 13:32:17-log: preview@1.0.0 enable
2020-04-05 13:32:17-log: animator@1.0.0 enable
2020-04-05 13:32:17-log: builder@1.0.0 enable
2020-04-05 13:32:17-log: alipay-mini-game@1.0.0 enable
2020-04-05 13:32:17-log: android@1.0.0 enable
2020-04-05 13:32:18-log: baidu-mini-game@1.0.0 enable
2020-04-05 13:32:18-log: cocos-play@1.0.0 enable
2020-04-05 13:32:18-log: huawei-mini-game@1.0.0 enable
2020-04-05 13:32:18-log: ios@1.0.0 enable
2020-04-05 13:32:18-log: mac@1.0.0 enable
2020-04-05 13:32:18-log: native@1.0.0 enable
2020-04-05 13:32:18-log: oppo-mini-game@1.0.0 enable
2020-04-05 13:32:18-log: vivo-mini-game@1.0.0 enable
2020-04-05 13:32:18-log: web-desktop@1.0.0 enable
2020-04-05 13:32:18-log: web-mobile@1.0.0 enable
2020-04-05 13:32:18-log: wechatgame@1.0.0 enable
2020-04-05 13:32:18-log: windows@1.0.0 enable
2020-04-05 13:32:18-log: xiaomi-quick-game@1.0.0 enable
2020-04-05 13:32:24-warn: [Scene] Sender does not exist
2020-04-05 14:11:53-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:53-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:53-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:53-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:53-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:54-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:55-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:56-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:57-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:58-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:58-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:58-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:58-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:58-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:58-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:58-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:11:59-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:00-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:00-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:00-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:00-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:00-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:00-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:00-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:01-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:01-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:01-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:01-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:01-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:02-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:02-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:02-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:02-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:02-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:02-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:02-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:03-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:03-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:03-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:03-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:03-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:03-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:04-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:04-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:04-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:04-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:04-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:04-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:05-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:06-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:06-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:06-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:06-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:06-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:06-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:06-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:07-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:07-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:07-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:07-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:07-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:07-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:07-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:08-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:08-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:08-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:08-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:08-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:08-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:09-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:09-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:09-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:09-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:09-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:10-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:10-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:10-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:10-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
2020-04-05 14:12:10-error: [preview-error]Uncaught Error: 错误 in http://localhost:7456/scripting/assets/script/tslerne.js
